utc_offset,venue/country,venue/localized_country_name,venue/city,venue/address_1,venue/name,venue/state,venue/lat,venue/lon,description,event_url,name,time,group_name,date,time
-21600000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywdbcb/,Drinking Liberally,1485997200000,Central Arkansas Progressive Calendar,2017-02-01,7:00:00 PM
-21600000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywdblb/,Drinking Liberally,1486602000000,Central Arkansas Progressive Calendar,2017-02-08,7:00:00 PM
-21600000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywdbtb/,Drinking Liberally,1487206800000,Central Arkansas Progressive Calendar,2017-02-15,7:00:00 PM
-21600000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywdbdc/,Drinking Liberally,1487811600000,Central Arkansas Progressive Calendar,2017-02-22,7:00:00 PM
-21600000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywfbcb/,Drinking Liberally,1488416400000,Central Arkansas Progressive Calendar,2017-03-01,7:00:00 PM
-21600000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywfblb/,Drinking Liberally,1489021200000,Central Arkansas Progressive Calendar,2017-03-08,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywfbtb/,Drinking Liberally,1489622400000,Central Arkansas Progressive Calendar,2017-03-15,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywfbdc/,Drinking Liberally,1490227200000,Central Arkansas Progressive Calendar,2017-03-22,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywfbmc/,Drinking Liberally,1490832000000,Central Arkansas Progressive Calendar,2017-03-29,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywgbhb/,Drinking Liberally,1491436800000,Central Arkansas Progressive Calendar,2017-04-05,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywgbqb/,Drinking Liberally,1492041600000,Central Arkansas Progressive Calendar,2017-04-12,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywgbzb/,Drinking Liberally,1492646400000,Central Arkansas Progressive Calendar,2017-04-19,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywgbjc/,Drinking Liberally,1493251200000,Central Arkansas Progressive Calendar,2017-04-26,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywhbfb/,Drinking Liberally,1493856000000,Central Arkansas Progressive Calendar,2017-05-03,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywhbnb/,Drinking Liberally,1494460800000,Central Arkansas Progressive Calendar,2017-05-10,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywhbwb/,Drinking Liberally,1495065600000,Central Arkansas Progressive Calendar,2017-05-17,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywhbgc/,Drinking Liberally,1495670400000,Central Arkansas Progressive Calendar,2017-05-24,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywhbpc/,Drinking Liberally,1496275200000,Central Arkansas Progressive Calendar,2017-05-31,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywjbkb/,Drinking Liberally,1496880000000,Central Arkansas Progressive Calendar,2017-06-07,7:00:00 PM
-18000000,US,USA,Little Rock,923 W 7th St,Vino's,AR,34.743614,-92.282097,"<p>Is DL Little Rock for you:<br/>Are you a progressive activist, a progressive layperson, a non-progressive, or a non-drinker in the Central Arkansas area? Then DLLR is for you.</p> <p>Progressive activists: Are you looking for a low-stress, chilled, and relaxed place to hang out and meet other progressive activists? DLLR is for you.</p> <p>Progressive layperson: Are you new to Central Arkansas and looking for progressive people and efforts to connect with? Or are you a longtime Arkansan looking for a place to hang out with other progressives. DLLR is for you.</p> <p>Non-progressives: There are many good, and wonderful, and beautiful persons in Central Arkansas who do not consider themselves progressives, and that's okay. Your presence can prevent groupthink and keep progressives sharp in their reasoning and their love for others. You are welcome to join us. DLLR is for you.</p> <p>Non-drinker: You may think to yourself, ""I don't drink. Am I going to fit in?"" Not a problem. ""Drinking Liberally"" does not mean drink till you get hammered. (In fact, we encourage people to drink responsibly.) It's drink if you want, but you don't have to. Many of us don't, and many of us do. DLLR is for you.</p>",http://www.meetup.com/Central-Arkansas-Progressive-Calendar/events/hgbrflywjbsb/,Drinking Liberally,1497484800000,Central Arkansas Progressive Calendar,2017-06-14,7:00:00 PM
-14400000,us,USA,Silver Spring,11232 Grandview Ave,Saigonese Restaurant,MD,39.039307,-77.05244,"<p><b>Progressive Coalition Meeting MeetUp for MoveOn, MCPA, DFMC, PDA, and more.</b> <b>We're meeting FOURTH THURSDAYS.<br/></b></p> <p>Join us for an important planning and action meeting. We will discuss ways to influence the Congress to support jobs bills , stop global warming, extend healthcare, end wars, and more. We will also discuss state and local politics.</p> <p>If you haven't already: Please contribute $15 to keep this meetup going. Pay online: <a href=""http://www.meetup.com/MontgomeryCountyProgressiveAlliance/dues/""><a href=""http://www.meetup.com"" class=""linkified"">http://www.meetup.com</a>...</a> or bring to a meeting.</p> <p>Saigonese Restaurant,<br/><a href=""http://maps.google.com/maps?q=11232+Grandview+Ave+Silver+Spring+MD+20902"">11232 Grandview Ave Silver Spring (Wheaton), MD 20902</a><br/>Public Transportation: Short walk from Wheaton Metro (red line)<br/>Google Map: <a href=""http://maps.google.com/maps?q=11232+Grandview+Ave+Silver+Spring+MD+20902""><a href=""http://maps.google.co"" class=""linkified"">http://maps.google.co</a>...</a></p> <p>Ample parking on the street and in a large lot across the street</p>",http://www.meetup.com/ChamberOfProgress/events/231980829/,Montgomery County Progressive Alliance Meetup,1467934200000,Chamber of Progress,2016-07-07,7:30:00 PM
-14400000,us,USA,Silver Spring,11232 Grandview Ave,Saigonese Restaurant,MD,39.039307,-77.05244,"<p><b>Progressive Coalition Meeting MeetUp for MoveOn, MCPA, DFMC, PDA, and more.</b> <b>We're meeting FOURTH THURSDAYS.<br/></b></p> <p>Join us for an important planning and action meeting. We will discuss ways to influence the Congress to support jobs bills , stop global warming, extend healthcare, end wars, and more. We will also discuss state and local politics.</p> <p>If you haven't already: Please contribute $15 to keep this meetup going. Pay online: <a href=""http://www.meetup.com/MontgomeryCountyProgressiveAlliance/dues/""><a href=""http://www.meetup.com"" class=""linkified"">http://www.meetup.com</a>...</a> or bring to a meeting.</p> <p>Saigonese Restaurant,<br/><a href=""http://maps.google.com/maps?q=11232+Grandview+Ave+Silver+Spring+MD+20902"">11232 Grandview Ave Silver Spring (Wheaton), MD 20902</a><br/>Public Transportation: Short walk from Wheaton Metro (red line)<br/>Google Map: <a href=""http://maps.google.com/maps?q=11232+Grandview+Ave+Silver+Spring+MD+20902""><a href=""http://maps.google.co"" class=""linkified"">http://maps.google.co</a>...</a></p> <p>Ample parking on the street and in a large lot across the street</p>",http://www.meetup.com/ChamberOfProgress/events/dwsmcdyvlbgb/,Montgomery County Progressive Alliance Meetup,1470353400000,Chamber of Progress,2016-08-04,7:30:00 PM
-14400000,us,USA,Silver Spring,11232 Grandview Ave,Saigonese Restaurant,MD,39.039307,-77.05244,"<p><b>Progressive Coalition Meeting MeetUp for MoveOn, MCPA, DFMC, PDA, and more.</b> <b>We're meeting FOURTH THURSDAYS.<br/></b></p> <p>Join us for an important planning and action meeting. We will discuss ways to influence the Congress to support jobs bills , stop global warming, extend healthcare, end wars, and more. We will also discuss state and local politics.</p> <p>If you haven't already: Please contribute $15 to keep this meetup going. Pay online: <a href=""http://www.meetup.com/MontgomeryCountyProgressiveAlliance/dues/""><a href=""http://www.meetup.com"" class=""linkified"">http://www.meetup.com</a>...</a> or bring to a meeting.</p> <p>Saigonese Restaurant,<br/><a href=""http://maps.google.com/maps?q=11232+Grandview+Ave+Silver+Spring+MD+20902"">11232 Grandview Ave Silver Spring (Wheaton), MD 20902</a><br/>Public Transportation: Short walk from Wheaton Metro (red line)<br/>Google Map: <a href=""http://maps.google.com/maps?q=11232+Grandview+Ave+Silver+Spring+MD+20902""><a href=""http://maps.google.co"" class=""linkified"">http://maps.google.co</a>...</a></p> <p>Ample parking on the street and in a large lot across the street</p>",http://www.meetup.com/ChamberOfProgress/events/dwsmcdyvmbcb/,Montgomery County Progressive Alliance Meetup,1472772600000,Chamber of Progress,2016-09-01,7:30:00 PM
